female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,incomehi,ed
1,0,0,57.549999,1,0,1,1,8,9.6400003,.69999999,1.15242,0,15
1,0,0,49.130001,0,0,1,0,10.2,9.6400003,0,1.15242,0,12
1,0,0,50.73,0,0,1,0,10.2,9.6400003,0,1.15242,0,12
0,0,0,53.209999,0,0,0,0,6.8000002,9.6400003,2.2,1.15242,0,15
1,0,0,57.220001,0,0,1,0,6.8000002,9.6400003,2.2,1.15242,0,16
1,0,0,47.189999,0,0,1,0,6.8000002,9.6400003,2.2,1.15242,0,13
0,0,0,36.369999,0,0,0,0,6.8000002,9.6400003,2.2,1.15242,0,12
1,0,0,48.560001,0,0,1,0,6.8000002,9.6400003,2.2,1.15242,0,12
1,0,0,49.439999,1,1,1,0,6.8000002,9.6400003,2.2,1.15242,0,16
1,1,0,49.220001,0,0,0,1,9.5,9.6400003,.1,1.15242,0,13
0,1,0,59.669998,0,0,0,1,9.5,9.6400003,.1,1.15242,0,12
1,0,0,43.759998,0,0,0,1,9.5,9.6400003,.30000001,1.15242,0,12
0,0,0,54.240002,0,0,0,1,9.5,9.6400003,.30000001,1.15242,1,16
1,0,0,48.529999,0,0,1,1,9.5,9.6400003,.30000001,1.15242,0,17
1,0,0,50.139999,0,0,1,0,12.6,9.6400003,5.1999998,1.15242,0,12
0,0,0,52.459999,0,0,1,0,12.6,9.6400003,5.1999998,1.15242,0,12
1,0,0,44.759998,0,0,0,0,12.6,9.6400003,5.1999998,1.15242,0,12
1,0,0,46.240002,0,0,1,0,12.6,9.6400003,5.1999998,1.15242,0,12
0,0,0,58.779999,1,1,1,0,12.6,9.6400003,5.1999998,1.15242,1,16
0,0,0,62.490002,1,0,1,0,8,9.6400003,6,1.15242,1,16
0,0,0,43.650002,0,0,1,0,8,9.6400003,6,1.15242,0,12
0,0,1,56.02,0,0,1,0,8,9.6400003,6,1.15242,0,15
1,0,0,59.93,0,0,1,0,8,9.6400003,6,1.15242,0,17
0,0,0,60.810001,0,0,1,0,8,9.6400003,6,1.15242,1,16
1,0,0,56.279999,0,0,1,0,8,9.6400003,6,1.15242,0,12
0,0,0,42.799999,0,0,1,0,10.8,9.6400003,6.5,1.15242,0,14
1,0,0,65.050003,0,0,1,0,10.8,9.6400003,6.5,1.15242,0,12
1,0,0,59.740002,0,1,0,0,10.8,9.6400003,6.5,1.15242,0,16
1,0,0,46.779999,0,0,1,0,10.8,9.6400003,6.5,1.15242,1,12
0,0,0,54.869999,1,0,1,0,10.8,9.6400003,6.5,1.15242,1,16
0,0,0,49.110001,0,0,1,0,10.8,9.6400003,6.5,1.15242,1,12
0,0,0,51.900002,0,0,0,0,10.8,9.6400003,6.5,1.15242,0,12
1,0,0,59.900002,0,0,1,0,10.8,9.6400003,6.5,1.15242,0,15
0,0,0,58.23,0,0,1,0,10.8,9.6400003,6.5,1.15242,0,16
0,0,0,53.470001,1,0,0,0,10.8,9.6400003,6.5,1.15242,0,16
0,0,0,58.060001,0,0,1,0,9.5,9.6400003,2,1.15242,1,15
1,0,0,62.860001,0,0,1,0,9.5,9.6400003,2,1.15242,0,16
1,0,0,52.93,0,0,1,0,9.5,9.6400003,2,1.15242,1,14
1,0,0,64.269997,1,0,1,0,9.5,9.6400003,2,1.15242,1,18
1,0,1,51.599998,0,0,1,0,9.5,9.6400003,2,1.15242,0,12
0,0,0,59.959999,1,0,1,0,9.5,9.6400003,2,1.15242,1,14
0,0,0,60.439999,0,0,1,0,5.3000002,9.6400003,.5,1.15242,1,12
0,0,0,44.470001,1,1,1,0,5.3000002,9.6400003,.5,1.15242,1,15
0,0,0,51,0,0,1,0,5.3000002,9.6400003,.5,1.15242,0,13
0,0,0,59.560001,1,1,1,0,5.3000002,9.6400003,.5,1.15242,1,16
0,0,0,64.889999,1,0,1,0,5.3000002,9.6400003,.5,1.15242,1,13
0,0,0,58.240002,0,0,1,0,5.3000002,9.6400003,.5,1.15242,1,15
1,0,0,44.130001,1,0,0,0,5.3000002,9.6400003,.5,1.15242,0,17
0,0,0,62.200001,1,0,1,0,5.3000002,9.6400003,.5,1.15242,1,15
1,0,0,52.310001,0,0,1,0,5.3000002,9.6400003,.5,1.15242,0,12
1,0,0,49.060001,1,1,1,0,5.3000002,9.6400003,.5,1.15242,1,16
0,0,0,60.950001,1,0,1,0,5.3000002,9.6400003,.5,1.15242,1,15
1,0,0,55.98,0,0,1,0,5.3000002,9.6400003,.5,1.15242,0,12
0,0,0,67.400002,1,0,1,0,6.3000002,9.6400003,.40000001,1.15242,0,17
0,0,0,59.34,0,0,1,0,6.3000002,9.6400003,.40000001,1.15242,1,12
1,0,0,49.209999,0,0,1,0,6.3000002,9.6400003,.40000001,1.15242,0,14
1,0,0,58.200001,0,0,1,0,6.3000002,9.6400003,.40000001,1.15242,0,16
0,0,0,50.830002,0,0,1,0,6.3000002,9.6400003,.40000001,1.15242,0,13
1,0,0,42.16,0,0,1,1,8,9.6400003,1,1.15242,0,13
0,0,0,49.98,1,0,0,1,8,9.6400003,1,1.15242,0,12
1,0,0,61.470001,0,0,1,1,8,9.6400003,1,1.15242,0,14
1,1,0,54.630001,0,0,1,1,8,9.6400003,1,1.15242,0,13
1,1,0,32.52,1,0,0,1,8,9.6400003,1,1.15242,0,15
0,0,0,42.84,0,0,1,1,8,9.6400003,1,1.15242,1,12
1,1,0,51.080002,0,0,0,1,8,9.6400003,1,1.15242,0,16
1,1,0,48.200001,0,0,1,1,8,9.6400003,1,1.15242,0,14
1,1,0,42.189999,0,0,0,1,8,9.6400003,1,1.15242,0,12
1,0,0,48.889999,0,0,1,0,5.3000002,9.6400003,1.1,1.15242,0,12
0,0,1,42.82,0,0,1,0,5.3000002,9.6400003,1.1,1.15242,0,12
0,0,0,65.669998,1,1,1,0,5.3000002,9.6400003,1.1,1.15242,1,15
0,0,0,61.869999,1,1,0,0,4.4000001,9.6400003,.1,1.15242,1,16
0,0,0,61.279999,1,1,1,0,4.4000001,9.6400003,.1,1.15242,1,17
0,0,0,62.18,0,1,1,0,4.4000001,9.6400003,.1,1.15242,1,17
0,1,0,60.18,1,1,1,0,4.4000001,9.6400003,.1,1.15242,1,16
1,0,0,36.59,0,0,1,0,4.4000001,9.6400003,.1,1.15242,0,12
0,1,0,37.669998,0,0,0,0,4.4000001,9.6400003,.1,1.15242,0,12
1,0,1,61.75,0,0,0,0,4.4000001,9.6400003,.1,1.15242,0,16
0,0,0,49.32,1,0,1,0,5.0999999,9.6400003,.5,1.15242,1,17
0,0,0,53.330002,0,0,1,0,5.0999999,9.6400003,.5,1.15242,1,17
0,1,0,48.700001,0,1,1,0,5.0999999,9.6400003,.5,1.15242,1,13
1,0,0,66.230003,0,0,1,0,5.0999999,9.6400003,.5,1.15242,0,17
1,0,0,45.32,0,0,1,0,5.0999999,9.6400003,.5,1.15242,0,12
0,0,0,58.169998,0,0,1,0,6.5999999,9.6400003,2,1.15242,0,12
1,0,0,56.220001,0,0,0,0,6.5999999,9.6400003,2,1.15242,1,13
1,0,0,65.190002,0,1,1,0,6.5999999,9.6400003,2,1.15242,0,16
1,0,0,42.02,0,0,0,0,6.5999999,9.6400003,2,1.15242,0,12
0,0,0,44.860001,0,0,1,0,6.5999999,9.6400003,2,1.15242,0,12
1,1,0,57.279999,0,0,1,1,8,9.6400003,.30000001,1.15242,0,13
0,1,0,35.439999,0,0,0,1,8,9.6400003,.30000001,1.15242,0,12
1,1,0,64.510002,0,0,0,1,8,9.6400003,.30000001,1.15242,0,15
0,1,0,42,0,0,1,1,8,9.6400003,.30000001,1.15242,0,14
1,1,0,45.009998,0,0,1,1,8,9.6400003,.30000001,1.15242,0,13
1,1,0,49.950001,0,0,0,0,7.5999999,9.6400003,.1,1.15242,0,14
0,0,0,51.880001,0,0,1,0,7.5999999,9.6400003,.1,1.15242,1,12
0,0,0,45.759998,0,0,1,0,7.5999999,9.6400003,.1,1.15242,0,17
0,1,0,41.939999,0,0,1,0,7.5999999,9.6400003,.1,1.15242,0,15
1,0,0,64.529999,0,0,1,0,7.5999999,9.6400003,.1,1.15242,1,15
0,0,0,66.519997,0,0,0,0,6.6999998,10.04,1.5,1.12702,0,16
1,0,0,53.080002,0,0,0,0,6.6999998,10.04,1.5,1.12702,1,12
0,0,0,54.759998,0,1,1,0,6.6999998,10.04,1.5,1.12702,1,16
1,0,0,54.52,0,0,1,0,6.6999998,10.04,1.5,1.12702,0,16
1,0,0,47.02,1,0,1,0,6.6999998,10.04,1.5,1.12702,0,13
0,0,0,62.029999,1,1,1,0,5.5999999,10.04,.5,1.12702,1,15
1,0,0,62.439999,1,1,1,0,5.5999999,10.04,.5,1.12702,1,17
0,0,0,57.509998,1,1,1,0,5.5999999,10.04,.5,1.12702,0,14
0,0,0,56.169998,1,1,0,0,5.5999999,10.04,.5,1.12702,1,13
1,0,0,44.630001,1,1,1,0,5.5999999,10.04,.5,1.12702,1,13
1,0,0,47.900002,0,0,1,0,4.8000002,10.04,1,1.12702,0,12
0,0,0,56.720001,0,0,0,0,4.8000002,10.04,1,1.12702,1,14
0,0,0,52.330002,0,0,1,0,4.8000002,10.04,1,1.12702,0,12
0,0,1,49.759998,0,0,1,0,4.8000002,10.04,1,1.12702,0,12
0,0,0,62.380001,0,0,0,0,4.8000002,10.04,1,1.12702,0,16
0,0,0,62.52,0,0,1,0,6.1999998,10.04,1.5,1.12702,1,15
1,0,1,53.860001,0,0,1,0,6.1999998,10.04,1.5,1.12702,0,15
0,0,0,58.790001,0,0,1,0,6.1999998,10.04,1.5,1.12702,0,15
0,0,1,41.540001,0,0,1,0,7.4000001,10.04,4.5,1.12702,1,12
0,0,0,58.509998,0,0,0,0,5.5999999,10.04,.40000001,1.12702,0,14
1,0,0,49.700001,0,0,1,0,7.8000002,10.04,.69999999,1.12702,0,15
1,0,0,46.869999,0,0,1,0,7.8000002,10.04,.69999999,1.12702,0,12
1,0,0,50.669998,1,0,1,0,7.8000002,10.04,.69999999,1.12702,0,12
1,0,0,49.240002,0,0,1,0,7.8000002,10.04,.69999999,1.12702,0,12
0,1,0,54.939999,0,0,0,0,7.6999998,10.04,.69999999,1.12702,1,16
0,1,0,41.189999,1,1,1,0,7.6999998,10.04,.69999999,1.12702,1,16
1,1,0,58.810001,0,0,1,0,7.6999998,10.04,.69999999,1.12702,0,14
1,1,0,44.040001,0,0,1,0,7.6999998,10.04,.69999999,1.12702,0,12
1,1,0,47.959999,1,1,1,0,7.6999998,10.04,.5,1.12702,0,16
1,0,0,47.349998,0,0,0,0,7.6999998,10.04,.5,1.12702,1,16
0,0,0,60.950001,1,1,1,0,7.6999998,10.04,.5,1.12702,1,17
1,0,0,55.98,1,0,0,0,7.6999998,10.04,.5,1.12702,1,15
0,0,0,69.300003,1,0,1,0,7.6999998,10.04,.5,1.12702,1,18
0,0,0,62.830002,0,0,1,0,6.9000001,10.04,1,1.12702,0,14
0,0,0,62.549999,0,0,0,0,6.9000001,10.04,1,1.12702,0,12
1,0,0,58.610001,0,0,1,0,6.6999998,10.04,1.2,1.12702,1,15
1,0,0,57.540001,0,1,1,0,6.6999998,10.04,1.2,1.12702,1,16
0,0,0,60.669998,0,1,1,0,6.6999998,10.04,1.2,1.12702,1,13
0,0,0,68.440002,1,1,0,0,6.6999998,10.04,.1,1.12702,0,12
1,0,1,64.599998,1,0,0,0,6.6999998,10.04,.1,1.12702,1,16
1,0,0,68.779999,1,1,0,0,6.6999998,10.04,.1,1.12702,1,17
1,0,0,48.849998,0,1,1,0,5.9000001,10.04,1.5,1.12702,1,12
1,0,0,64.080002,0,0,0,0,5.9000001,10.04,1.5,1.12702,1,14
1,0,0,62.919998,1,1,1,0,5.9000001,10.04,1.5,1.12702,1,16
0,0,0,65.050003,1,1,1,0,5.9000001,10.04,1.5,1.12702,1,16
1,0,0,55.040001,1,0,1,0,5.9000001,10.04,1.5,1.12702,1,16
0,0,0,58.02,1,0,1,0,5.9000001,10.04,1.5,1.12702,1,13
1,0,0,54.84,1,1,1,0,5.9000001,10.04,1.5,1.12702,1,16
1,1,0,38.110001,0,0,1,1,9.1000004,10.04,.30000001,1.12702,0,12
1,1,0,36.380001,0,0,0,1,9.1000004,10.04,.30000001,1.12702,0,12
1,0,1,37.34,0,0,0,1,9.1000004,10.04,.30000001,1.12702,0,12
0,1,0,48.32,0,0,1,1,9.1000004,10.04,.30000001,1.12702,0,16
1,1,0,35.66,0,0,1,1,9.1000004,10.04,.30000001,1.12702,0,13
1,1,0,39.880001,0,0,1,1,9.1000004,10.04,.30000001,1.12702,1,12
0,0,1,61.830002,1,0,0,0,5.5999999,10.04,0,1.12702,0,14
1,0,0,53.470001,1,0,0,0,4.8000002,10.04,1.5,1.12702,1,16
0,0,0,61.439999,1,0,1,0,4.8000002,10.04,1.5,1.12702,1,18
1,0,0,63.75,0,0,1,0,4.8000002,10.04,1.5,1.12702,0,12
1,0,0,56.130001,0,0,1,0,4.8000002,10.04,1.5,1.12702,0,15
0,0,0,67.110001,1,1,1,0,4.8000002,10.04,1.5,1.12702,0,16
0,0,0,57.200001,0,0,1,0,4.8000002,10.04,1.5,1.12702,1,16
1,0,0,56.52,1,1,1,0,4.8000002,10.04,1.5,1.12702,1,16
1,0,0,54.720001,0,0,1,0,4.8000002,10.04,1.5,1.12702,1,12
0,0,0,57.68,0,0,1,0,4.8000002,10.04,1.5,1.12702,0,15
1,0,0,48.02,0,0,1,0,4.8000002,10.04,1.5,1.12702,0,15
1,0,0,55.23,0,0,1,0,4.8000002,10.04,1.5,1.12702,1,16
1,0,0,45.040001,0,0,1,0,6.1999998,10.04,.5,1.12702,1,14
0,0,0,61.73,0,0,1,0,6.1999998,10.04,.5,1.12702,0,15
0,0,1,50.419998,0,0,1,0,6.1999998,10.04,.5,1.12702,0,15
1,0,0,59.07,0,0,1,0,6.1999998,10.04,.5,1.12702,0,16
0,1,0,47.459999,0,0,0,0,6.1999998,10.04,.5,1.12702,1,13
1,1,0,56.34,1,0,0,0,6.1999998,10.04,.5,1.12702,1,13
1,0,0,50.98,0,0,1,0,6.1999998,10.04,.5,1.12702,0,16
1,1,0,40.169998,0,0,1,0,6.1999998,10.04,.5,1.12702,0,12
1,0,0,46.240002,0,0,1,0,6.1999998,10.04,.5,1.12702,1,12
0,0,0,47.07,1,0,1,0,7.4000001,10.04,1,1.12702,1,12
1,0,0,58.91,0,1,0,0,7.4000001,10.04,1,1.12702,0,17
0,0,0,58.580002,0,0,1,0,7.4000001,10.04,1,1.12702,1,14
1,0,0,41.75,0,0,0,0,6.6999998,10.04,1.5,1.12702,0,12
1,0,0,44.049999,1,0,1,0,6.6999998,10.04,1.5,1.12702,1,13
1,1,0,35.82,1,0,0,0,6.6999998,10.04,1.5,1.12702,1,16
1,0,0,46.799999,0,0,0,0,6.1999998,10.04,.1,1.12702,1,15
1,0,0,48.220001,0,0,1,0,6.1999998,10.04,.1,1.12702,0,12
1,0,0,54.16,0,0,1,0,6.1999998,10.04,.1,1.12702,1,16
0,1,0,41.66,0,0,1,0,6.1999998,10.04,.1,1.12702,0,12
1,0,0,56.98,0,0,1,0,6.1999998,10.04,.1,1.12702,1,12
0,1,0,42.330002,0,0,1,0,6.1999998,10.04,.1,1.12702,1,12
0,0,0,55.220001,0,0,0,0,6.1999998,10.04,.1,1.12702,0,16
0,0,0,67.32,1,1,1,0,6.1999998,10.04,.1,1.12702,0,16
0,0,0,49.799999,0,0,0,0,6.1999998,10.04,.1,1.12702,1,14
1,1,0,37.25,0,0,0,1,8.3999996,10.04,0,1.12702,1,13
1,1,0,48.560001,0,0,0,1,8.3999996,10.04,0,1.12702,0,12
1,0,0,58.130001,0,0,0,0,5.9000001,10.04,2,1.12702,0,16
1,1,0,36.459999,0,0,1,0,5.9000001,10.04,2,1.12702,0,12
0,0,0,38.869999,0,0,0,0,5.9000001,10.04,2,1.12702,1,12
1,1,0,43.860001,0,0,0,0,5.9000001,10.04,2,1.12702,0,12
0,1,0,39.360001,0,0,1,1,6.5999999,9.96,.1,1.40416,0,12
0,1,0,38.57,0,0,1,1,6.5999999,9.96,.1,1.40416,0,12
0,1,0,48.73,0,0,1,1,6.5999999,9.96,.1,1.40416,0,13
1,0,0,62.700001,1,1,1,0,5.5999999,9.96,.60000002,1.40416,0,17
0,0,0,54.66,1,1,1,0,5.5999999,9.96,.60000002,1.40416,0,12
1,0,0,63.630001,1,0,1,0,5.5999999,9.96,.60000002,1.40416,1,12
0,0,0,34.93,1,0,1,0,5.5999999,9.96,.60000002,1.40416,0,12
0,0,0,59,0,0,1,0,5.9000001,9.96,.30000001,1.40416,0,12
1,0,0,61.400002,1,0,1,0,5.9000001,9.96,.30000001,1.40416,0,16
1,0,0,51.25,1,0,1,0,5.9000001,9.96,.30000001,1.40416,0,12
0,0,0,45.27,0,0,1,1,9.8999996,9.96,.1,1.40416,0,12
1,0,0,53.279999,0,0,1,1,9.8999996,9.96,.1,1.40416,0,12
0,0,0,39.93,0,0,1,1,9.8999996,9.96,.1,1.40416,0,12
1,0,0,46.23,1,1,1,0,5.1999998,9.96,2,1.40416,1,16
1,0,0,63.389999,1,0,1,0,5.1999998,9.96,2,1.40416,1,16
1,0,0,48.360001,0,0,1,0,5.1999998,9.96,2,1.40416,0,14
1,0,0,62.509998,1,1,1,0,5.1999998,9.96,2,1.40416,1,17
1,0,0,54.09,0,0,1,0,5.1999998,9.96,2,1.40416,1,12
1,0,0,58.490002,1,0,1,0,5.1999998,9.96,2,1.40416,1,13
1,0,0,62.439999,1,1,1,0,5.1999998,9.96,2,1.40416,0,16
0,0,0,62,1,0,0,0,5.1999998,9.96,2,1.40416,0,17
0,0,0,47.509998,0,0,1,0,5.1999998,9.96,2,1.40416,0,12
0,0,0,52.32,0,0,1,0,5.1999998,9.96,2,1.40416,1,13
1,0,0,43.099998,0,0,1,1,12.1,9.96,.5,1.40416,1,14
1,0,0,62.57,0,0,1,1,12.1,9.96,.5,1.40416,0,15
1,0,0,63.169998,0,0,0,1,12.1,9.96,.5,1.40416,0,16
0,0,0,66.309998,0,0,1,1,12.1,9.96,.5,1.40416,0,12
1,0,0,50.830002,0,0,1,1,12.1,9.96,.5,1.40416,0,12
1,0,0,55.139999,0,0,1,1,12.1,9.96,.5,1.40416,1,16
1,1,0,35.700001,0,0,0,1,12.1,9.96,.5,1.40416,0,12
0,0,0,54.34,0,0,1,1,12.1,9.96,.5,1.40416,1,14
1,0,0,53.23,1,1,1,1,12.1,9.96,.5,1.40416,1,18
1,0,0,42.98,0,0,1,1,12.1,9.96,.5,1.40416,1,13
1,0,0,61.860001,0,0,1,0,6.5999999,9.96,.80000001,1.40416,0,16
0,0,0,59.290001,0,0,1,0,6.5999999,9.96,.80000001,1.40416,0,12
0,0,0,54.849998,1,0,1,0,6.5999999,9.96,.80000001,1.40416,1,13
0,0,0,44.029999,1,1,1,0,6.5999999,9.96,.80000001,1.40416,1,12
1,1,0,42.32,0,0,0,0,6.5999999,9.96,.80000001,1.40416,0,12
1,0,0,37,0,0,0,0,6.5999999,9.96,.80000001,1.40416,0,12
0,0,0,48,1,0,1,0,11,9.96,.69999999,1.40416,0,17
0,0,1,44.959999,0,0,1,0,11,9.96,.69999999,1.40416,0,12
0,0,0,55.740002,0,0,1,0,11,9.96,.69999999,1.40416,1,17
0,0,0,43.66,0,0,1,0,11,9.96,.69999999,1.40416,0,14
0,0,0,38.849998,1,0,1,0,11,9.96,.69999999,1.40416,0,13
0,1,0,65.510002,1,0,1,0,11,9.96,.69999999,1.40416,0,16
0,0,0,54.959999,1,0,1,0,6.9000001,9.96,2.2,1.40416,1,17
1,0,0,62.310001,1,0,1,0,6.9000001,9.96,2.2,1.40416,0,16
1,0,1,47.470001,1,0,1,0,6.9000001,9.96,2.2,1.40416,1,12
1,0,0,35.560001,0,0,0,0,6.9000001,9.96,2.2,1.40416,0,12
0,0,0,64.93,1,1,1,0,6.9000001,9.96,2.2,1.40416,1,17
1,0,0,69.32,0,0,1,0,6.9000001,9.96,2.2,1.40416,0,16
0,0,0,50.889999,0,0,1,0,6.9000001,9.96,2.2,1.40416,1,12
1,0,0,57.16,0,0,1,0,6.9000001,9.96,2.2,1.40416,0,14
0,0,0,55.040001,0,0,1,0,9,9.96,1.2,1.40416,0,12
1,0,0,61.290001,0,0,1,0,9,9.96,1.2,1.40416,0,12
1,0,0,65.019997,0,0,1,0,9,9.96,1.2,1.40416,0,12
0,0,0,49.029999,0,0,1,0,9,9.96,1.2,1.40416,0,12
0,0,0,52.790001,0,0,1,0,9,9.96,1.2,1.40416,0,12
0,1,0,41.720001,0,0,1,1,7.6999998,9.96,.2,1.40416,0,14
0,0,0,56.580002,0,0,1,1,7.6999998,9.96,.2,1.40416,1,12
0,1,0,58.650002,0,0,1,1,7.6999998,9.96,.2,1.40416,0,13
0,1,0,38.119999,0,0,1,1,7.6999998,9.96,.2,1.40416,0,12
0,1,0,46.419998,0,0,0,1,7.6999998,9.96,.2,1.40416,0,14
0,1,0,50.810001,0,1,1,1,7.6999998,9.96,.2,1.40416,1,14
1,0,0,49.189999,0,0,0,1,7.6999998,9.96,.2,1.40416,0,15
1,1,0,38.57,0,0,0,1,7.6999998,9.96,.2,1.40416,1,12
1,0,0,57.43,0,0,1,0,11.9,9.96,.30000001,1.40416,0,12
0,0,0,61.290001,1,1,1,0,11.9,9.96,.30000001,1.40416,1,15
0,0,0,65.790001,0,0,0,0,11.9,9.96,.30000001,1.40416,0,14
1,1,0,59.470001,0,0,1,0,11.9,9.96,.30000001,1.40416,0,15
0,0,0,42.639999,0,0,1,0,11.9,9.96,.30000001,1.40416,0,12
0,0,0,41.48,0,0,1,0,8.1999998,9.96,1.2,1.40416,0,12
0,1,0,40.98,0,0,1,0,8.1999998,9.96,1.2,1.40416,1,12
1,0,0,36.939999,0,0,1,0,8.1999998,9.96,1.2,1.40416,1,12
0,0,0,57.799999,0,0,1,0,8.1999998,9.96,1.2,1.40416,0,12
1,0,0,56.189999,0,0,1,0,8.1999998,9.96,1.2,1.40416,0,14
0,0,0,60.509998,0,0,1,0,8.1999998,9.96,1.2,1.40416,0,15
1,0,1,34.16,0,0,1,1,7.6999998,9.96,.2,1.40416,0,12
1,0,1,43.369999,0,0,1,1,7.6999998,9.96,.2,1.40416,0,13
0,0,0,40.150002,0,0,1,0,6.5999999,9.96,1.5,1.40416,1,12
0,0,0,35.73,1,1,1,0,6.5999999,9.96,1.5,1.40416,0,12
0,0,0,38.73,0,0,1,0,9.3999996,9.96,2,1.40416,0,12
0,0,0,47,0,0,1,0,9.3999996,9.96,2,1.40416,0,12
1,0,0,37.41,0,0,1,0,9.3999996,9.96,2,1.40416,0,12
0,0,0,64.470001,0,0,1,0,9.3999996,9.96,2,1.40416,0,13
0,0,0,62.25,0,0,1,0,9.3999996,9.96,2,1.40416,0,14
0,0,0,48.77,0,0,1,0,9.3999996,9.96,2,1.40416,0,12
1,0,0,51.900002,0,0,1,0,9.5,9.96,.30000001,1.40416,0,12
0,0,0,64.709999,1,1,1,0,9.5,9.96,.30000001,1.40416,0,15
1,0,0,46.450001,1,1,0,0,9.5,9.96,.30000001,1.40416,1,14
0,0,0,57.18,0,0,1,0,9.5,9.96,.30000001,1.40416,0,12
0,0,0,43.709999,0,0,0,0,9.5,9.96,.30000001,1.40416,0,12
0,0,0,58.240002,0,0,1,0,9.5,9.96,.30000001,1.40416,0,12
0,0,0,45.619999,0,0,1,0,9.5,9.96,.30000001,1.40416,1,12
1,0,0,61.150002,0,0,1,0,6.5999999,9.96,.40000001,1.40416,1,13
0,0,0,46.580002,0,0,1,0,6.5999999,9.96,.40000001,1.40416,0,12
1,0,0,50.419998,0,0,0,0,6.5999999,9.96,.40000001,1.40416,0,12
1,0,0,36.09,0,0,1,0,6.5999999,9.96,.40000001,1.40416,0,12
0,0,0,43.279999,0,0,1,0,6.5999999,9.96,.40000001,1.40416,0,12
0,0,0,35.099998,0,0,1,0,7.5,9.96,.2,1.40416,0,12
1,0,0,43.580002,0,1,1,0,7.5,9.96,.2,1.40416,0,14
1,0,0,64.169998,1,0,1,0,7.5,9.96,.2,1.40416,1,15
0,1,0,41.139999,0,0,1,0,7.5,9.96,.2,1.40416,0,12
1,0,0,41.110001,1,0,1,0,7.5,9.96,.2,1.40416,0,12
1,0,0,53.25,0,0,1,0,7.5,9.96,.2,1.40416,0,12
1,0,0,49.279999,0,0,1,0,7.5,9.96,.2,1.40416,0,13
0,1,0,38.959999,0,0,0,0,7.5,9.96,.2,1.40416,0,12
0,0,0,62.66,0,0,1,0,7.5,9.96,.2,1.40416,0,16
1,0,0,60.169998,0,0,1,0,7.5,9.96,.2,1.40416,0,15
0,0,0,40.970001,0,0,0,0,7.5,9.96,.2,1.40416,0,12
0,0,0,48.080002,0,0,1,0,8.6999998,9.96,2,1.40416,0,12
1,0,0,52.610001,0,0,1,0,8.6999998,9.96,2,1.40416,1,16
1,0,0,56.400002,0,0,0,0,8.6999998,9.96,2,1.40416,0,12
1,0,0,58.029999,0,0,1,0,8.6999998,9.96,2,1.40416,0,18
1,0,0,51.099998,1,0,1,0,8.6999998,9.96,2,1.40416,0,13
0,0,0,65.790001,0,0,1,0,8.6999998,9.96,2,1.40416,0,12
1,0,0,34.400002,0,0,1,0,8.6999998,9.96,2,1.40416,1,13
0,0,0,61.220001,0,0,1,0,8.6999998,9.96,2,1.40416,0,17
1,0,0,54.310001,0,0,1,0,8.6999998,9.96,2,1.40416,0,16
0,0,0,61.810001,0,0,1,0,8.6999998,9.96,2,1.40416,0,16
0,0,0,64.870003,1,0,1,0,8.6999998,9.96,2,1.40416,1,17
1,0,0,45.849998,0,0,1,0,6.5999999,9.96,.5,1.40416,1,12
0,1,0,50.34,1,0,1,0,6.5999999,9.96,.5,1.40416,1,16
0,1,0,38.220001,0,0,1,0,6.5999999,9.96,.5,1.40416,0,13
1,0,0,54.939999,0,0,1,0,6.5999999,9.96,.5,1.40416,0,12
0,0,0,42.130001,0,0,0,0,10.2,9.96,3,1.40416,0,12
0,0,0,61.689999,0,0,0,0,10.2,9.96,3,1.40416,0,16
1,0,0,64.529999,0,0,1,0,10.2,9.96,3,1.40416,0,12
0,0,0,47.310001,0,0,1,0,10.2,9.96,3,1.40416,0,12
0,0,0,40.23,0,0,1,0,10.2,9.96,3,1.40416,0,16
1,0,0,58.919998,0,0,1,0,10.2,9.96,3,1.40416,0,12
1,0,0,52.939999,1,0,1,0,6.5999999,9.96,1.5,1.40416,0,12
0,0,0,52.59,0,0,1,0,6.5999999,9.96,1.5,1.40416,1,12
1,0,0,48.860001,0,0,1,0,6.5999999,9.96,1.5,1.40416,1,15
0,0,0,66.669998,0,0,1,0,6.5999999,9.96,1.5,1.40416,1,14
1,0,0,45.970001,0,0,1,0,13.4,9.96,7.5,1.40416,1,12
1,0,0,59.009998,0,0,1,0,13.4,9.96,7.5,1.40416,0,13
1,0,0,41.02,0,0,1,0,13.4,9.96,7.5,1.40416,0,12
0,0,0,58.77,0,0,1,0,8.8999996,9.96,4,1.40416,0,15
1,0,0,48.549999,0,0,1,0,8.8999996,9.96,4,1.40416,1,12
1,0,0,40.009998,0,0,1,0,8.8999996,9.96,4,1.40416,0,12
1,0,0,59.150002,0,0,1,0,8.8999996,9.96,4,1.40416,0,12
0,0,0,41.540001,0,0,1,0,8.8999996,9.96,4,1.40416,0,12
0,0,0,54.369999,0,0,1,0,8.8999996,9.96,3.8,1.40416,0,16
1,0,0,60.900002,0,0,1,0,8.8999996,9.96,3.8,1.40416,0,12
1,0,0,35.73,0,0,1,0,8.8999996,9.96,3.8,1.40416,0,12
0,0,0,43.450001,1,1,1,0,8.8999996,9.96,3.8,1.40416,1,15
