ahe,year,bachelor,female,age,age_bachelor
2.884615,2008,0,0,28,0
40.0641,2008,1,0,30,30
9.615385,2008,0,0,33,0
18.02885,2008,0,0,28,0
13.94231,2008,0,0,26,0
24.03846,2008,0,0,30,0
11.05865,2008,1,0,33,33
9.615385,2008,0,1,30,0
19.23077,2008,1,0,31,31
48.07692,2008,1,1,31,31
19.23077,2008,1,0,29,29
26.92308,2008,1,0,25,25
24.03846,2008,1,0,33,33
10.38461,2008,1,0,34,34
20.67308,2008,0,0,31,0
18,2008,1,1,31,31
16.82692,2008,0,0,32,0
14.61539,2008,0,0,34,0
29.91453,2008,1,0,25,25
8.653846,2008,0,1,30,0
23.50427,2008,0,0,27,0
17.08333,2008,0,1,26,0
42.73504,2008,1,0,34,34
43.26923,2008,1,0,32,32
24.03846,2008,1,0,25,25
25.48077,2008,1,1,32,32
38.46154,2008,1,1,29,29
12.01923,2008,0,1,31,0
14.42308,2008,0,0,32,0
24.03846,2008,1,0,31,31
13.46154,2008,0,0,32,0
31.25,2008,1,1,31,31
12.01923,2008,0,0,34,0
16.5,2008,1,1,32,32
27.42857,2008,1,0,32,32
21.63461,2008,1,1,31,31
14.42308,2008,0,1,29,0
14.42308,2008,0,0,34,0
15.38461,2008,0,0,34,0
19.23077,2008,0,0,33,0
28.84615,2008,1,0,26,26
12.01923,2008,0,0,33,0
19.23077,2008,0,0,27,0
15.02404,2008,1,0,33,33
19.23077,2008,1,1,31,31
13.94231,2008,1,1,26,26
25.96154,2008,0,0,31,0
24.03846,2008,0,0,27,0
3.365385,2008,1,1,33,33
17.30769,2008,0,0,27,0
36.05769,2008,1,1,31,31
26.59575,2008,1,0,31,31
11.53846,2008,0,0,28,0
8.333333,2008,1,0,29,29
30.76923,2008,1,0,34,34
13.46264,2008,1,1,29,29
62.5,2008,1,0,31,31
4.807693,2008,0,1,33,0
8.653846,2008,0,1,32,0
24,2008,0,0,31,0
31.25096,2008,1,0,34,34
33.65385,2008,1,0,28,28
28.84615,2008,1,0,25,25
26.44231,2008,1,0,29,29
26,2008,0,0,32,0
11.53846,2008,0,0,28,0
11.53846,2008,1,1,29,29
24.03846,2008,0,0,33,0
9.615385,2008,0,0,32,0
25,2008,0,0,32,0
12.01923,2008,0,0,28,0
25,2008,1,1,31,31
33.4188,2008,1,0,31,31
23.07692,2008,0,1,29,0
24.03846,2008,0,0,28,0
16.82692,2008,0,0,30,0
21.63461,2008,1,1,27,27
14.42308,2008,1,1,26,26
14.42308,2008,1,1,31,31
9.615385,2008,0,0,27,0
16.82692,2008,1,1,25,25
8.173077,2008,0,0,28,0
20.67308,2008,1,0,30,30
18.77289,2008,1,1,25,25
28.84615,2008,0,0,31,0
13.94231,2008,1,1,28,28
17.70833,2008,0,0,29,0
38.46154,2008,1,1,31,31
28.84615,2008,0,0,34,0
20.19231,2008,0,0,26,0
16.68269,2008,0,0,28,0
9.615385,2008,1,1,30,30
16.34615,2008,0,0,30,0
21.63461,2008,0,0,27,0
23.50427,2008,1,0,33,33
25,2008,0,0,28,0
24.03926,2008,1,0,30,30
32.69231,2008,1,0,32,32
13.79808,2008,0,0,28,0
8.241758,2008,0,0,27,0
22.11539,2008,1,0,26,26
17.01923,2008,1,1,25,25
16.15385,2008,0,0,31,0
4.807693,2008,0,0,27,0
4.700855,2008,0,0,25,0
5.944056,2008,0,0,25,0
30.28846,2008,1,0,27,27
14.15385,2008,0,0,29,0
26.17521,2008,1,1,25,25
9.89011,2008,0,1,25,0
9.134615,2008,0,1,28,0
8.547009,2008,0,0,31,0
13.1579,2008,1,1,28,28
25,2008,1,1,32,32
12.01923,2008,0,1,28,0
11.53846,2008,1,1,34,34
12.82051,2008,0,1,28,0
3,2008,1,0,32,32
14.42308,2008,0,0,32,0
22.39372,2008,1,1,31,31
10.41233,2008,1,0,25,25
15.81197,2008,1,0,25,25
14.05325,2008,0,1,34,0
16.82692,2008,0,1,27,0
2.005495,2008,1,1,27,27
22.83654,2008,1,0,30,30
26.92308,2008,1,0,33,33
5.91716,2008,1,1,33,33
10.62753,2008,0,1,25,0
35.09615,2008,1,1,31,31
17.30769,2008,0,0,25,0
21.37487,2008,1,1,31,31
27.01465,2008,1,0,31,31
12.01923,2008,0,0,31,0
21.63461,2008,0,1,32,0
14.42308,2008,1,1,31,31
28.84615,2008,1,0,26,26
11.53846,2008,1,0,26,26
9.134615,2008,0,0,30,0
10.09615,2008,0,1,33,0
19.23077,2008,0,0,30,0
12.01923,2008,0,1,28,0
14.42308,2008,1,0,27,27
24.51923,2008,1,1,27,27
31.25,2008,0,0,30,0
26.44231,2008,1,0,29,29
23.55769,2008,1,1,26,26
5.698006,2008,0,0,26,0
19.23077,2008,1,1,34,34
19.23077,2008,1,0,27,27
40.86538,2008,0,0,29,0
9.71251,2008,1,0,29,29
15.38461,2008,0,1,34,0
38.46154,2008,1,1,31,31
13.46154,2008,0,0,31,0
38.46154,2008,1,1,34,34
31.46853,2008,0,0,27,0
36.05769,2008,1,1,27,27
43.26923,2008,0,0,31,0
10.76923,2008,1,1,34,34
7.5,2008,0,1,29,0
19.23077,2008,0,1,31,0
24.03846,2008,1,1,29,29
14.42308,2008,0,1,32,0
56.25,2008,1,0,28,28
20.24291,2008,1,1,29,29
32.69231,2008,1,0,33,33
26.44231,2008,1,0,33,33
16.34615,2008,0,0,31,0
33.65385,2008,1,1,30,30
8.653846,2008,0,1,29,0
2.884615,2008,0,0,28,0
12.01923,2008,0,0,25,0
9.375,2008,0,1,29,0
16.82692,2008,0,0,28,0
12.99376,2008,0,0,29,0
10.39501,2008,0,1,33,0
60.09615,2008,1,0,30,30
28.57143,2008,1,1,33,33
14.90385,2008,0,1,34,0
24.03846,2008,1,1,32,32
21.63461,2008,1,1,32,32
40.86538,2008,1,0,29,29
28.84615,2008,1,0,26,26
14.42308,2008,0,0,26,0
22.5,2008,1,1,27,27
36.05769,2008,1,0,32,32
20.67308,2008,0,0,30,0
25.64103,2008,1,1,33,33
31.25,2008,1,0,34,34
55.55556,2008,1,0,31,31
24.03846,2008,1,0,26,26
17.30769,2008,0,0,29,0
14.42308,2008,0,0,27,0
23.07692,2008,1,0,30,30
9.615385,2008,0,1,29,0
10.57692,2008,0,0,29,0
27.40385,2008,1,0,34,34
8.516483,2008,0,0,28,0
9.615385,2008,0,0,26,0
21.63461,2008,1,1,34,34
27.88461,2008,1,1,28,28
24.03846,2008,0,0,30,0
32.47863,2008,1,0,26,26
18.07692,2008,1,0,32,32
21.45299,2008,1,1,32,32
35.31197,2008,1,0,32,32
12.02019,2008,1,0,25,25
20.67308,2008,1,0,26,26
24.03846,2008,1,1,31,31
7.5,2008,0,0,25,0
25.24039,2008,0,0,30,0
22.59615,2008,0,1,29,0
17.30769,2008,1,1,27,27
15.86539,2008,0,0,29,0
22.91667,2008,0,0,25,0
20.38461,2008,0,0,34,0
8,2008,0,0,27,0
30.76923,2008,0,0,31,0
28.84615,2008,1,1,31,31
36.05769,2008,1,0,31,31
13.67521,2008,0,0,30,0
11.53846,2008,1,1,28,28
7.5,2008,0,0,28,0
7.5,2008,0,1,29,0
7.692307,2008,0,1,34,0
13.58414,2008,1,1,26,26
7.21234,2008,0,1,29,0
36.05769,2008,0,1,32,0
16.82692,2008,0,0,27,0
19.23077,2008,0,0,31,0
10.09615,2008,0,0,30,0
34.61538,2008,1,0,29,29
20.87912,2008,1,1,34,34
11.25,2008,1,1,30,30
23.07692,2008,0,1,32,0
57.69231,2008,1,0,33,33
7.142857,2008,0,1,34,0
10.57692,2008,0,0,33,0
14.67611,2008,0,1,34,0
9.615385,2008,1,1,29,29
11.53846,2008,0,1,34,0
14.42308,2008,0,0,30,0
13.46154,2008,1,1,34,34
13.73626,2008,0,1,28,0
35.09615,2008,1,1,30,30
8,2008,0,0,34,0
8.173077,2008,0,1,34,0
10.04808,2008,0,0,29,0
25,2008,0,1,27,0
25.48077,2008,1,1,25,25
13.46154,2008,0,0,33,0
10.57788,2008,0,1,31,0
24.03846,2008,0,0,31,0
16.34615,2008,0,0,27,0
12.5,2008,0,0,31,0
20.19231,2008,0,0,31,0
29.80769,2008,0,1,27,0
18,2008,0,0,27,0
31.25,2008,0,1,33,0
33.65385,2008,1,0,31,31
6.490385,2008,1,1,34,34
21.63461,2008,0,0,28,0
14.42308,2008,0,0,34,0
19.23077,2008,0,1,30,0
38.46154,2008,1,0,32,32
19.23077,2008,0,0,30,0
14.90385,2008,0,1,29,0
21.63461,2008,1,1,28,28
12.98077,2008,0,1,29,0
7.211538,2008,0,1,27,0
12.98077,2008,0,1,26,0
11.53846,2008,0,0,26,0
43.26923,2008,1,0,26,26
32.05128,2008,0,1,32,0
33.65385,2008,1,0,26,26
18,2008,0,1,28,0
14.68532,2008,0,0,30,0
21.63461,2008,0,1,34,0
23.07692,2008,0,0,27,0
21.97802,2008,1,1,25,25
21.63461,2008,1,0,27,27
8.25,2008,0,1,29,0
10.57692,2008,0,1,31,0
27.88461,2008,1,0,32,32
31.25,2008,1,0,32,32
25.72115,2008,1,0,28,28
36.05769,2008,1,1,32,32
32.77972,2008,1,0,33,33
38.46218,2008,1,1,32,32
2.884615,2008,1,0,25,25
8.653846,2008,0,0,34,0
25.72115,2008,1,0,27,27
23.07692,2008,0,0,31,0
15.86539,2008,0,1,33,0
20.67308,2008,1,0,33,33
8.835759,2008,0,1,31,0
28.84615,2008,0,0,28,0
10.29412,2008,0,0,27,0
17.6282,2008,0,0,32,0
21.15385,2008,0,0,32,0
18.21862,2008,1,1,33,33
14.90385,2008,0,0,32,0
14.40385,2008,0,1,31,0
6.730769,2008,0,1,31,0
22.98077,2008,0,0,30,0
19.23077,2008,0,0,32,0
11.83432,2008,0,0,29,0
21.63461,2008,0,0,27,0
9.615385,2008,0,0,31,0
14.42308,2008,0,1,30,0
14.42308,2008,0,1,25,0
26.44231,2008,0,0,31,0
31.25,2008,1,0,32,32
29.91453,2008,1,0,30,30
10.57692,2008,0,0,32,0
14.17004,2008,0,0,30,0
17.15177,2008,0,0,32,0
13.94231,2008,1,1,27,27
45.19231,2008,0,0,33,0
12.01923,2008,0,1,33,0
20.19231,2008,1,1,29,29
23.50427,2008,1,0,28,28
19.23077,2008,0,0,32,0
17.94872,2008,0,1,29,0
16.82692,2008,0,0,30,0
28.84615,2008,1,1,25,25
12.01923,2008,1,1,27,27
17.6282,2008,0,0,34,0
17.09402,2008,0,1,34,0
20.67308,2008,0,0,32,0
12.5,2008,0,1,33,0
27.69231,2008,0,0,34,0
19.23077,2008,1,0,33,33
8.653846,2008,0,0,27,0
42.69231,2008,1,0,30,30
26.44231,2008,1,0,32,32
27.64423,2008,1,1,34,34
15.86539,2008,0,0,31,0
14.42308,2008,0,0,30,0
46.15385,2008,1,0,32,32
24.51923,2008,1,1,33,33
6.161539,2008,0,1,29,0
40.86538,2008,0,0,28,0
39.47368,2008,0,0,31,0
25,2008,1,0,33,33
18.11225,2008,1,1,33,33
17.09402,2008,0,1,28,0
10.94675,2008,1,0,34,34
19.74359,2008,1,1,30,30
33.33333,2008,1,0,32,32
28.84615,2008,1,1,31,31
13.46154,2008,1,0,25,25
20.6726,2008,1,1,26,26
18.45,2008,0,1,26,0
10.89744,2008,0,0,25,0
14.42308,2008,1,0,30,30
16.82692,2008,1,1,34,34
37.5,2008,1,0,32,32
21.15385,2008,1,0,31,31
9.615385,2008,0,0,32,0
8.928572,2008,1,1,26,26
18.42949,2008,0,0,34,0
11.92308,2008,1,1,34,34
24.03846,2008,0,0,29,0
22.11539,2008,0,0,26,0
15.0641,2008,1,0,33,33
18.58974,2008,1,0,28,28
10.57692,2008,0,0,32,0
24.03846,2008,1,0,31,31
33.75,2008,1,0,27,27
28.84615,2008,1,1,29,29
36.97917,2008,0,0,32,0
28.84615,2008,1,0,32,32
18.75,2008,0,0,33,0
9.4495,2008,0,1,29,0
11.20347,2008,0,0,28,0
18.84615,2008,0,1,32,0
17.30769,2008,0,0,31,0
15.86539,2008,0,1,32,0
23.50427,2008,0,0,27,0
11.70569,2008,1,1,26,26
23.55769,2008,1,0,31,31
15.9413,2008,0,1,30,0
25.48077,2008,1,1,26,26
4.807693,2008,0,0,26,0
7.692307,2008,1,1,31,31
12.01923,2008,1,0,25,25
28.84615,2008,1,1,34,34
9.615385,2008,0,1,25,0
15.87404,2008,0,0,30,0
34.13462,2008,1,0,32,32
21.25506,2008,1,1,27,27
60,2008,1,0,34,34
31.25,2008,1,1,33,33
53.84615,2008,1,0,33,33
38.46154,2008,1,0,33,33
36.05769,2008,1,1,32,32
33.65385,2008,1,0,33,33
16.82692,2008,0,0,28,0
15.38461,2008,0,1,25,0
16.48352,2008,1,1,25,25
20.19231,2008,1,0,28,28
42.69231,2008,1,1,33,33
28.84615,2008,1,0,28,28
43.26923,2008,1,1,31,31
33.84615,2008,1,0,29,29
44.23077,2008,1,0,32,32
13.46154,2008,1,1,27,27
18.46154,2008,1,0,32,32
64.90385,2008,1,0,34,34
16.53846,2008,1,0,33,33
33.65385,2008,1,1,32,32
25.48077,2008,0,0,31,0
15.86539,2008,0,0,34,0
62.5,2008,1,0,34,34
28.84615,2008,1,0,26,26
9.615385,2008,0,1,32,0
24.57265,2008,0,1,34,0
27.47253,2008,1,0,32,32
10.09615,2008,1,0,32,32
14.42308,2008,1,1,30,30
20.67308,2008,0,0,28,0
9.25,2008,0,0,34,0
24.51923,2008,1,0,30,30
20.47721,2008,1,0,31,31
17.57692,2008,1,1,31,31
21.15385,2008,1,0,33,33
7.016632,2008,1,1,27,27
50,2008,1,0,32,32
16.82692,2008,1,1,27,27
15.38461,2008,1,1,31,31
13.02083,2008,1,0,25,25
21.63461,2008,1,1,30,30
22.11539,2008,0,0,34,0
12.01923,2008,0,0,26,0
20.67308,2008,1,1,26,26
10.57692,2008,0,0,28,0
43.26923,2008,1,0,32,32
31.25,2008,1,1,28,28
37.5,2008,1,1,34,34
28.84615,2008,1,1,27,27
16.82692,2008,0,0,26,0
18.26923,2008,0,0,29,0
22.19279,2008,1,0,31,31
15.38461,2008,1,1,30,30
7.692307,2008,0,0,25,0
28.84615,2008,1,0,31,31
11.53846,2008,0,0,33,0
10.43956,2008,0,1,28,0
11.05769,2008,0,1,31,0
16.15385,2008,1,0,25,25
9.615385,2008,0,0,25,0
11.53846,2008,0,0,28,0
14.42308,2008,0,0,32,0
9.89011,2008,0,1,32,0
38.46154,2008,1,0,27,27
21.63461,2008,0,0,34,0
12.5,2008,1,1,34,34
23.07692,2008,1,0,32,32
9.615385,2008,0,1,34,0
2.67094,2008,0,1,32,0
38.46154,2008,1,0,32,32
31.25,2008,1,1,32,32
28.84615,2008,0,0,32,0
5.717256,2008,0,1,33,0
12,2008,0,0,32,0
7.7,2008,1,1,25,25
34.61538,2008,1,0,32,32
11.53846,2008,0,0,29,0
3.557692,2008,1,0,27,27
12.01923,2008,1,1,29,29
15.38461,2008,1,1,26,26
18.07692,2008,1,0,31,31
9.615385,2008,0,0,31,0
24.03846,2008,1,0,34,34
14.42308,2008,1,1,27,27
11.1336,2008,1,1,28,28
8.25,2008,0,1,27,0
18.75,2008,0,0,33,0
15.38461,2008,0,0,27,0
19.23077,2008,0,0,33,0
21.63461,2008,0,0,34,0
19.23077,2008,0,0,31,0
24.51923,2008,1,0,26,26
20.19231,2008,1,1,26,26
18.62745,2008,1,0,26,26
4.567307,2008,1,0,25,25
16.15385,2008,0,0,34,0
14.10256,2008,1,1,32,32
18.75,2008,0,0,29,0
14.90385,2008,1,1,26,26
10.09615,2008,0,0,26,0
15.38461,2008,0,0,32,0
14.53488,2008,0,0,33,0
14.42308,2008,1,1,27,27
31.25,2008,1,0,27,27
19.23077,2008,0,0,32,0
12.5,2008,0,0,29,0
25,2008,1,0,29,29
24.03846,2008,1,0,26,26
22.11539,2008,0,0,30,0
15.38461,2008,0,0,27,0
13.78205,2008,0,0,32,0
10.35503,2008,0,0,27,0
11.15385,2008,0,0,26,0
64.90385,2008,1,0,33,33
26.44231,2008,1,1,27,27
12.98077,2008,1,0,26,26
13.46154,2008,1,1,33,33
12.65182,2008,0,1,34,0
3.365385,2008,0,0,26,0
15.55556,2008,0,0,27,0
12.01923,2008,1,1,27,27
28.84615,2008,1,0,29,29
45.67308,2008,1,0,31,31
4.120879,2008,0,0,27,0
8,2008,0,0,31,0
23.07692,2008,0,0,32,0
11.42857,2008,0,0,25,0
17.78846,2008,0,1,25,0
20.19231,2008,1,1,34,34
10.09615,2008,1,1,30,30
28.84615,2008,1,0,33,33
5.079826,2008,1,1,28,28
14.23077,2008,1,1,29,29
28.84615,2008,1,1,29,29
11.53846,2008,0,1,34,0
8.076923,2008,0,1,28,0
11.53846,2008,0,1,34,0
12.01923,2008,0,1,33,0
9.615385,2008,0,1,26,0
9.615385,2008,0,0,28,0
10.92657,2008,0,0,26,0
20.48654,2008,1,0,34,34
20.67308,2008,0,0,32,0
25.48077,2008,0,0,32,0
7.142857,2008,0,1,25,0
36.05769,2008,1,0,26,26
29.32692,2008,1,1,30,30
11.53846,2008,1,1,33,33
29.38034,2008,0,0,33,0
13.46154,2008,0,0,30,0
8.653846,2008,0,1,34,0
16.82692,2008,0,0,33,0
24.03846,2008,0,0,32,0
12.5,2008,0,0,30,0
15.86539,2008,0,1,33,0
24.03846,2008,1,1,29,29
14.90337,2008,0,0,29,0
12.5,2008,0,0,27,0
13.46154,2008,0,0,31,0
10.57692,2008,0,1,32,0
14.82372,2008,0,1,31,0
24.03846,2008,0,0,34,0
7.692307,2008,0,0,26,0
6.25,2008,0,1,26,0
19.23077,2008,1,0,27,27
13.67521,2008,1,1,34,34
28.84615,2008,0,0,27,0
16.02564,2008,0,1,34,0
11.53846,2008,0,1,32,0
17.30769,2008,0,0,34,0
48.07692,2008,0,0,28,0
13.46154,2008,0,0,28,0
7.211538,2008,0,1,26,0
14.42308,2008,0,0,34,0
24.51923,2008,1,0,34,34
6.25,2008,0,0,25,0
8.741259,2008,0,1,27,0
22.11539,2008,1,1,25,25
20.38461,2008,0,0,33,0
26.15385,2008,0,1,33,0
14.42308,2008,0,1,30,0
5.769231,2008,0,1,27,0
14.58333,2008,0,1,32,0
14.47855,2008,1,0,32,32
10.25641,2008,1,1,26,26
32.69231,2008,0,0,27,0
19.23077,2008,0,0,34,0
19.23077,2008,0,0,33,0
15.38461,2008,0,0,31,0
16.23932,2008,1,1,28,28
6.439394,2008,0,0,25,0
13.46154,2008,1,1,30,30
30.76923,2008,1,0,29,29
13.46154,2008,0,0,26,0
19.71154,2008,1,0,27,27
15.86539,2008,0,0,30,0
19.23077,2008,1,0,28,28
21.63461,2008,0,0,26,0
11,2008,0,1,26,0
19.23077,2008,0,0,29,0
14.90385,2008,0,1,29,0
13.23529,2008,0,0,25,0
24.03846,2008,1,1,30,30
38.46154,2008,1,0,29,29
24.03846,2008,0,0,28,0
13.46154,2008,0,1,33,0
7.2125,2008,0,1,34,0
10.09615,2008,0,1,27,0
12.02019,2008,0,1,30,0
9.615385,2008,0,0,30,0
16.34615,2008,1,1,32,32
14.00077,2008,0,0,27,0
38.78622,2008,1,0,34,34
4.945055,2008,0,0,32,0
15.38461,2008,0,0,31,0
16.92708,2008,0,1,30,0
18.02885,2008,1,0,27,27
24.03846,2008,0,0,30,0
24.51923,2008,1,1,26,26
31.25,2008,1,0,29,29
13.73626,2008,1,0,34,34
16.82692,2008,1,0,27,27
16.36539,2008,1,0,29,29
24.03846,2008,1,0,28,28
12.2449,2008,1,1,25,25
21.63461,2008,0,1,27,0
16.34615,2008,0,1,32,0
21.63461,2008,0,0,33,0
13.84615,2008,1,0,34,34
29.80769,2008,1,1,29,29
28.84615,2008,0,0,32,0
34.61538,2008,1,0,32,32
11.53846,2008,0,1,28,0
7.501,2008,1,1,26,26
7.692307,2008,1,0,25,25
7.692307,2008,1,1,25,25
20.19231,2008,1,1,32,32
13.94231,2008,1,0,27,27
24.51923,2008,1,0,29,29
21.63461,2008,0,0,31,0
7.769231,2008,0,1,25,0
14.42308,2008,0,1,26,0
25.48077,2008,1,1,29,29
16.82692,2008,1,0,25,25
17.78846,2008,1,0,26,26
23.07692,2008,1,1,34,34
2.67094,2008,0,1,28,0
25,2008,1,1,33,33
37.01923,2008,0,0,26,0
25,2008,1,1,27,27
12.01923,2008,1,0,27,27
8.241758,2008,0,1,25,0
39.63675,2008,1,1,34,34
32.74428,2008,0,0,25,0
48.07692,2008,1,0,34,34
16.73077,2008,0,0,30,0
13.98601,2008,0,0,27,0
14.42308,2008,0,0,26,0
28.84615,2008,1,0,31,31
49.03846,2008,1,0,27,27
11.53846,2008,0,0,28,0
8.974359,2008,0,1,29,0
28.52564,2008,1,0,31,31
37.69231,2008,1,1,31,31
10.03556,2008,1,0,25,25
13.46154,2008,0,1,32,0
26.15385,2008,0,0,31,0
16.99463,2008,0,0,33,0
11.05769,2008,0,1,33,0
9.615385,2008,0,1,33,0
11.53846,2008,1,1,28,28
23.07692,2008,0,0,30,0
8.974359,2008,1,1,26,26
12.5,2008,0,1,31,0
11.53846,2008,0,0,29,0
19.8718,2008,1,1,30,30
9.82906,2008,0,1,33,0
36.85897,2008,1,0,33,33
33.65385,2008,1,0,32,32
48.07692,2008,1,1,26,26
20.19231,2008,1,0,33,33
19.23077,2008,1,1,30,30
21.63461,2008,1,1,25,25
15.19231,2008,0,0,28,0
4.327885,2008,0,1,34,0
27.88461,2008,1,0,31,31
39.42308,2008,1,1,34,34
21.68576,2008,1,0,27,27
33.65385,2008,0,0,34,0
12.01923,2008,1,0,27,27
19.23077,2008,1,0,31,31
17.22756,2008,0,0,26,0
8.653846,2008,0,1,30,0
13.41194,2008,0,1,26,0
9.803922,2008,0,0,28,0
16.34615,2008,1,1,34,34
14.42308,2008,0,0,27,0
5.288462,2008,0,0,25,0
13.94231,2008,0,1,27,0
10.41667,2008,1,0,28,28
18.84231,2008,0,0,34,0
34.18803,2008,1,0,28,28
18.70748,2008,0,1,29,0
21.5,2008,0,1,32,0
22.11539,2008,0,1,32,0
12.25961,2008,0,1,33,0
16.34615,2008,0,0,26,0
10.57692,2008,1,1,26,26
22.22222,2008,1,0,33,33
21.56863,2008,0,0,28,0
14.70588,2008,0,0,30,0
40,2008,1,1,34,34
7.5,2008,1,0,29,29
22.1149,2008,1,0,30,30
17.91971,2008,0,0,25,0
15.86539,2008,0,0,32,0
6.593407,2008,0,1,31,0
12.01923,2008,0,0,33,0
15.86539,2008,0,1,31,0
19.23077,2008,0,0,34,0
19.23077,2008,0,0,33,0
16.82692,2008,1,1,29,29
28.84615,2008,1,0,26,26
11.11111,2008,1,0,31,31
16.9906,2008,1,1,32,32
11.53846,2008,0,0,31,0
20.19231,2008,0,0,25,0
33.09481,2008,1,0,32,32
20.79002,2008,0,1,30,0
40,2008,0,0,28,0
18.13187,2008,1,1,34,34
13.7,2008,0,0,32,0
10.57692,2008,0,1,25,0
14.42308,2008,1,1,28,28
17.78846,2008,0,1,31,0
15.38461,2008,1,0,27,27
13.63636,2008,1,1,25,25
9.34829,2008,0,0,28,0
14.42308,2008,0,1,26,0
14.42308,2008,1,0,28,28
12.23776,2008,1,0,26,26
18.75,2008,0,0,31,0
16.15385,2008,0,0,34,0
17.30769,2008,0,0,29,0
11.77885,2008,0,0,33,0
14.7929,2008,1,1,28,28
10.57692,2008,0,0,32,0
8.25,2008,0,1,26,0
9.763313,2008,1,0,31,31
17.78846,2008,1,0,32,32
7.637019,2008,0,1,32,0
15,2008,0,1,33,0
14.90385,2008,0,0,30,0
14.68532,2008,0,0,29,0
15.65934,2008,1,1,27,27
20.94017,2008,1,0,32,32
14.42308,2008,1,0,32,32
10.57692,2008,1,1,32,32
22.59615,2008,0,0,34,0
18.46154,2008,0,0,32,0
43.26923,2008,1,1,33,33
8.653846,2008,0,1,29,0
9.245563,2008,0,1,27,0
27.47253,2008,1,0,25,25
17.78846,2008,0,0,34,0
21.36752,2008,0,1,29,0
28.36539,2008,0,0,34,0
11.29808,2008,1,1,27,27
14.90385,2008,0,0,27,0
23.07692,2008,1,0,32,32
20.76923,2008,1,0,32,32
9.615385,2008,0,1,30,0
17.50096,2008,0,0,28,0
13.46154,2008,0,1,34,0
14.90385,2008,0,0,34,0
13.94231,2008,0,0,31,0
14.42308,2008,1,1,28,28
27.88461,2008,1,0,33,33
13.31361,2008,1,1,28,28
20.19231,2008,1,0,30,30
12.01923,2008,0,0,28,0
16.02564,2008,0,0,30,0
16.66667,2008,1,1,28,28
5,2008,0,0,29,0
21.63461,2008,1,1,32,32
28.84615,2008,1,0,33,33
38.46154,2008,1,0,31,31
17.09402,2008,0,0,30,0
14.17004,2008,1,1,30,30
34.43649,2008,1,1,33,33
21.63461,2008,1,0,26,26
19.23077,2008,1,1,34,34
14.95726,2008,1,0,28,28
58,2008,1,0,33,33
31.25,2008,1,0,30,30
20.19231,2008,1,0,32,32
28.84615,2008,1,1,27,27
28.84615,2008,1,0,25,25
25,2008,1,1,33,33
15.38461,2008,1,0,31,31
10.09615,2008,0,1,28,0
24.03846,2008,1,1,33,33
12.01923,2008,0,0,28,0
34.61538,2008,1,0,34,34
19.23077,2008,1,0,34,34
15.76923,2008,0,0,30,0
18.37607,2008,1,1,28,28
43.26923,2008,1,0,34,34
7.142857,2008,0,1,29,0
21.63461,2008,1,1,25,25
21.63461,2008,0,0,29,0
39.90385,2008,1,0,33,33
9.615385,2008,0,1,33,0
15.38461,2008,1,1,33,33
12.5,2008,0,1,32,0
12.98077,2008,0,1,27,0
18.50961,2008,1,1,28,28
16.82692,2008,1,1,28,28
24.15027,2008,1,1,34,34
29.48718,2008,1,0,32,32
51.61197,2008,1,1,34,34
8,2008,0,1,31,0
14.90385,2008,0,1,34,0
10.89744,2008,0,0,33,0
19.23077,2008,0,0,26,0
14.42308,2008,0,1,25,0
11.53846,2008,0,0,31,0
15.38461,2008,0,0,26,0
13.46154,2008,0,1,34,0
11.05769,2008,0,1,33,0
25.48077,2008,1,0,28,28
14.42308,2008,0,1,27,0
12.5,2008,0,1,27,0
25.40385,2008,0,0,33,0
10.41667,2008,0,1,25,0
16.34615,2008,0,0,27,0
12.98077,2008,0,0,33,0
13.73626,2008,0,1,33,0
18.75,2008,0,0,33,0
14.42308,2008,0,0,33,0
20.625,2008,0,0,32,0
12.01923,2008,0,0,28,0
5.494505,2008,1,1,28,28
9.615385,2008,0,0,28,0
21.15385,2008,0,0,28,0
5.288462,2008,0,1,25,0
18.69605,2008,0,1,25,0
13.46154,2008,0,0,34,0
72.11539,2008,0,0,27,0
17.58242,2008,0,0,34,0
14.42308,2008,0,1,34,0
13.46154,2008,0,1,33,0
15.38461,2008,1,0,28,28
15.86539,2008,0,1,34,0
5.288462,2008,0,0,28,0
10.57692,2008,0,0,32,0
16.82692,2008,1,0,31,31
20.67308,2008,1,0,34,34
26.22378,2008,0,0,33,0
12.01923,2008,0,0,28,0
6.730769,2008,0,1,29,0
31.25,2008,1,0,27,27
22.26923,2008,0,1,33,0
7.417583,2008,0,1,32,0
8.653846,2008,1,1,28,28
8.284023,2008,1,0,31,31
17.93639,2008,0,0,25,0
9.895833,2008,0,1,25,0
15.38461,2008,0,1,33,0
22.11539,2008,1,1,34,34
4.945055,2008,1,1,29,29
10.57692,2008,0,1,33,0
38.46154,2008,1,0,31,31
11.83432,2008,1,0,28,28
9.615385,2008,0,1,27,0
7.211538,2008,0,0,32,0
13.46154,2008,1,1,30,30
15.38461,2008,1,1,32,32
21.63461,2008,1,1,31,31
12.5,2008,0,1,34,0
11.29808,2008,0,1,30,0
12.5,2008,1,1,29,29
16.53846,2008,0,1,34,0
20.97902,2008,1,0,25,25
17.30769,2008,0,1,32,0
14.42308,2008,0,0,33,0
10.35503,2008,1,0,32,32
2.884615,2008,0,0,32,0
27.88461,2008,0,1,25,0
